"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","FDR","geneID","Count","GeneList"
"BP","GO:0072676","lymphocyte migration","2/10","53/9825",0.00124979690624154,0.0421861271510302,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0006066","alcohol metabolic process","3/10","271/9825",0.00215672948108007,0.0682491368683889,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0001819","positive regulation of cytokine production","3/10","289/9825",0.00259209507604502,0.0702691468348583,"LOC106898670/PLCG2/VTCN1",3,"Down-regulated"
"BP","GO:0048259","regulation of receptor-mediated endocytosis","2/10","81/9825",0.00289419508229039,0.0702691468348583,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0006874","intracellular calcium ion homeostasis","3/10","302/9825",0.00293842859536325,0.0702691468348583,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0051222","positive regulation of protein transport","3/10","304/9825",0.00299414583563754,0.0702691468348583,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:1902074","response to salt","3/10","306/9825",0.0030505205099407,0.0702691468348583,"APP/LOC106900179/PLCG2",3,"Down-regulated"
"BP","GO:1904951","positive regulation of establishment of protein localization","3/10","311/9825",0.00319435181584096,0.0702691468348583,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:0055074","calcium ion homeostasis","3/10","313/9825",0.00325304946172264,0.0702691468348583,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0031623","receptor internalization","2/10","87/9825",0.0033308452137937,0.0702691468348583,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0051050","positive regulation of transport","4/10","708/9825",0.00395095601618041,0.0770811484327224,"APP/LOC106898670/PLCG2/VTCN1",4,"Down-regulated"
"BP","GO:0071674","mononuclear cell migration","2/10","95/9825",0.00395822113573439,0.0770811484327224,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0030168","platelet activation","2/10","99/9825",0.00429107150074054,0.0791347223362181,"LOC106898670/PLCG2",2,"Down-regulated"
"BP","GO:2001257","regulation of cation channel activity","2/10","100/9825",0.00437626531006944,0.0791347223362181,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0008203","cholesterol metabolic process","2/10","106/9825",0.0049039652862996,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0016125","sterol metabolic process","2/10","115/9825",0.00574818153883947,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:1902652","secondary alcohol metabolic process","2/10","116/9825",0.00584584851691534,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0045807","positive regulation of endocytosis","2/10","117/9825",0.00594428359785809,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:1901615","organic hydroxy compound metabolic process","3/10","393/9825",0.0061776005802984,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0046683","response to organophosphorus","2/10","124/9825",0.00665472362563748,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0030595","leukocyte chemotaxis","2/10","129/9825",0.00718493011361189,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0097529","myeloid leukocyte migration","2/10","130/9825",0.00729322907941923,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:1903829","positive regulation of protein localization","3/10","420/9825",0.00743398796270265,0.0820226337414321,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:0014074","response to purine-containing compound","2/10","137/9825",0.00807223316473748,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0030003","intracellular monoatomic cation homeostasis","3/10","440/9825",0.00845748613229528,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0045087","innate immune response","3/10","442/9825",0.0085642645641262,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0001817","regulation of cytokine production","3/10","448/9825",0.00888947991086167,0.0820226337414321,"LOC106898670/PLCG2/VTCN1",3,"Down-regulated"
"BP","GO:0006897","endocytosis","3/10","450/9825",0.00899951734344697,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0006873","intracellular monoatomic ion homeostasis","3/10","451/9825",0.00905484305872918,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0019722","calcium-mediated signaling","2/10","146/9825",0.00912704624653442,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0031347","regulation of defense response","3/10","468/9825",0.010026901203179,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0016322","neuron remodeling","1/10","10/9825",0.0101362481943957,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032959","inositol trisphosphate biosynthetic process","1/10","10/9825",0.0101362481943957,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0071073","positive regulation of phospholipid biosynthetic process","1/10","10/9825",0.0101362481943957,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1990000","amyloid fibril formation","1/10","10/9825",0.0101362481943957,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0006661","phosphatidylinositol biosynthetic process","2/10","158/9825",0.0106250960214034,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","2/10","160/9825",0.0108848137467161,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0032930","positive regulation of superoxide anion generation","1/10","11/9825",0.0111447695920585,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0090026","positive regulation of monocyte chemotaxis","1/10","11/9825",0.0111447695920585,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0055080","monoatomic cation homeostasis","3/10","489/9825",0.0113108873252397,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0002758","innate immune response-activating signaling pathway","2/10","166/9825",0.011680978129718,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0022898","regulation of transmembrane transporter activity","2/10","167/9825",0.0118161396228106,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0001967","suckling behavior","1/10","12/9825",0.0121523661178459,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032957","inositol trisphosphate metabolic process","1/10","12/9825",0.0121523661178459,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0097284","hepatocyte apoptotic process","1/10","12/9825",0.0121523661178459,0.0820226337414321,"LOC106900179",1,"Down-regulated"
"BP","GO:1902003","regulation of amyloid-beta formation","1/10","12/9825",0.0121523661178459,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0098771","inorganic ion homeostasis","3/10","503/9825",0.0122187467262386,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0010035","response to inorganic substance","3/10","506/9825",0.0124187418511433,0.0820226337414321,"APP/LOC106900179/PLCG2",3,"Down-regulated"
"BP","GO:0051223","regulation of protein transport","3/10","510/9825",0.012688412183494,0.0820226337414321,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:0046488","phosphatidylinositol metabolic process","2/10","174/9825",0.0127818438458648,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0050714","positive regulation of protein secretion","2/10","175/9825",0.0129225826948227,0.0820226337414321,"LOC106898670/VTCN1",2,"Down-regulated"
"BP","GO:0060326","cell chemotaxis","2/10","175/9825",0.0129225826948227,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0098657","import into cell","3/10","516/9825",0.0130993884234726,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0006878","intracellular copper ion homeostasis","1/10","13/9825",0.013159038525756,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0048711","positive regulation of astrocyte differentiation","1/10","13/9825",0.013159038525756,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1901339","regulation of store-operated calcium channel activity","1/10","13/9825",0.013159038525756,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0090087","regulation of peptide transport","3/10","517/9825",0.0131686413593579,0.0820226337414321,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:0002218","activation of innate immune response","2/10","179/9825",0.0134924405301784,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0070201","regulation of establishment of protein localization","3/10","522/9825",0.0135181589235062,0.0820226337414321,"APP/LOC106898670/VTCN1",3,"Down-regulated"
"BP","GO:0032409","regulation of transporter activity","2/10","181/9825",0.0137814933693795,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0032928","regulation of superoxide anion generation","1/10","14/9825",0.0141647875692479,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/10","14/9825",0.0141647875692479,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0097062","dendritic spine maintenance","1/10","14/9825",0.0141647875692479,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0050801","monoatomic ion homeostasis","3/10","541/9825",0.0148960442029077,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0055070","copper ion homeostasis","1/10","15/9825",0.0151696140012437,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0071071","regulation of phospholipid biosynthetic process","1/10","15/9825",0.0151696140012437,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0002793","positive regulation of peptide secretion","2/10","191/9825",0.0152675977217371,0.0820226337414321,"LOC106898670/VTCN1",2,"Down-regulated"
"BP","GO:0002031","G protein-coupled receptor internalization","1/10","16/9825",0.0161735185741273,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0035235","ionotropic glutamate receptor signaling pathway","1/10","16/9825",0.0161735185741273,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1902991","regulation of amyloid precursor protein catabolic process","1/10","16/9825",0.0161735185741273,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1990806","ligand-gated ion channel signaling pathway","1/10","16/9825",0.0161735185741273,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:2000310","regulation of NMDA receptor activity","1/10","16/9825",0.0161735185741273,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0002313","mature B cell differentiation involved in immune response","1/10","17/9825",0.0171765020397462,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0007252","I-kappaB phosphorylation","1/10","17/9825",0.0171765020397462,0.0820226337414321,"LOC106898670",1,"Down-regulated"
"BP","GO:0009415","response to water","1/10","17/9825",0.0171765020397462,0.0820226337414321,"LOC106900179",1,"Down-regulated"
"BP","GO:0090025","regulation of monocyte chemotaxis","1/10","17/9825",0.0171765020397462,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900120","regulation of receptor binding","1/10","17/9825",0.0171765020397462,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900273","positive regulation of long-term synaptic potentiation","1/10","17/9825",0.0171765020397462,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0098655","monoatomic cation transmembrane transport","3/10","577/9825",0.0177252840160559,0.0820226337414321,"ANO10/APP/PLCG2",3,"Down-regulated"
"BP","GO:0043406","positive regulation of MAP kinase activity","2/10","207/9825",0.0177845445764448,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0030100","regulation of endocytosis","2/10","208/9825",0.017947447615837,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0055082","intracellular chemical homeostasis","3/10","580/9825",0.0179741023472987,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0010738","regulation of protein kinase A signaling","1/10","18/9825",0.018178565149412,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","1/10","18/9825",0.018178565149412,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/10","18/9825",0.018178565149412,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0034205","amyloid-beta formation","1/10","18/9825",0.018178565149412,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0045089","positive regulation of innate immune response","2/10","210/9825",0.0182752048968975,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0014002","astrocyte development","1/10","19/9825",0.0191797086538991,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032026","response to magnesium ion","1/10","19/9825",0.0191797086538991,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:2000406","positive regulation of T cell migration","1/10","19/9825",0.0191797086538991,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0007596","blood coagulation","2/10","218/9825",0.0196120730794398,0.0820226337414321,"LOC106898670/PLCG2",2,"Down-regulated"
"BP","GO:0050817","coagulation","2/10","219/9825",0.0197820686544437,0.0820226337414321,"LOC106898670/PLCG2",2,"Down-regulated"
"BP","GO:0007599","hemostasis","2/10","220/9825",0.0199527018017438,0.0820226337414321,"LOC106898670/PLCG2",2,"Down-regulated"
"BP","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/10","20/9825",0.0201799333034466,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0051043","regulation of membrane protein ectodomain proteolysis","1/10","20/9825",0.0201799333034466,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900409","positive regulation of cellular response to oxidative stress","1/10","20/9825",0.0201799333034466,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0008202","steroid metabolic process","2/10","222/9825",0.02029587603569,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0002833","positive regulation of response to biotic stimulus","2/10","223/9825",0.0204684147369498,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0046474","glycerophospholipid biosynthetic process","2/10","226/9825",0.0209898228939555,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0002029","desensitization of G protein-coupled receptor signaling pathway","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0002335","mature B cell differentiation","1/10","21/9825",0.0211792398477574,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0022401","negative adaptation of signaling pathway","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0043032","positive regulation of macrophage activation","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0070268","cornification","1/10","21/9825",0.0211792398477574,0.0820226337414321,"LOC106900179",1,"Down-regulated"
"BP","GO:2000403","positive regulation of lymphocyte migration","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:2000404","regulation of T cell migration","1/10","21/9825",0.0211792398477574,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0010469","regulation of signaling receptor activity","2/10","228/9825",0.021340576500051,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0002696","positive regulation of leukocyte activation","2/10","230/9825",0.0216938375812677,0.0820226337414321,"APP/VTCN1",2,"Down-regulated"
"BP","GO:0006378","mRNA polyadenylation","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0023058","adaptation of signaling pathway","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0031424","keratinization","1/10","22/9825",0.022177629035999,0.0820226337414321,"LOC106900179",1,"Down-regulated"
"BP","GO:0042554","superoxide anion generation","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0090322","regulation of superoxide metabolic process","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900449","regulation of glutamate receptor signaling pathway","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1902884","positive regulation of response to oxidative stress","1/10","22/9825",0.022177629035999,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1904062","regulation of monoatomic cation transmembrane transport","2/10","233/9825",0.0222284100415188,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0032958","inositol phosphate biosynthetic process","1/10","23/9825",0.0231751016168047,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0048169","regulation of long-term neuronal synaptic plasticity","1/10","23/9825",0.0231751016168047,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0048710","regulation of astrocyte differentiation","1/10","23/9825",0.0231751016168047,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0099601","regulation of neurotransmitter receptor activity","1/10","23/9825",0.0231751016168047,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0050867","positive regulation of cell activation","2/10","239/9825",0.0233142894368979,0.0820226337414321,"APP/VTCN1",2,"Down-regulated"
"BP","GO:0001774","microglial cell activation","1/10","24/9825",0.0241716583382733,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0042987","amyloid precursor protein catabolic process","1/10","24/9825",0.0241716583382733,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0048668","collateral sprouting","1/10","24/9825",0.0241716583382733,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0060706","cell differentiation involved in embryonic placenta development","1/10","24/9825",0.0241716583382733,0.0820226337414321,"LOC106900179",1,"Down-regulated"
"BP","GO:2000463","positive regulation of excitatory postsynaptic potential","1/10","24/9825",0.0241716583382733,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0050727","regulation of inflammatory response","2/10","246/9825",0.0246090652120149,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0019725","cellular homeostasis","3/10","657/9825",0.0250588491146226,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0002269","leukocyte activation involved in inflammatory response","1/10","25/9825",0.025167299947968,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0050435","amyloid-beta metabolic process","1/10","25/9825",0.025167299947968,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1904646","cellular response to amyloid-beta","1/10","25/9825",0.025167299947968,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0045017","glycerolipid biosynthetic process","2/10","250/9825",0.0253622899840936,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0019932","second-messenger-mediated signaling","2/10","252/9825",0.0257425139564535,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0045088","regulation of innate immune response","2/10","253/9825",0.0259335248016302,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0008654","phospholipid biosynthetic process","2/10","254/9825",0.026125133351529,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/10","26/9825",0.0261620271929186,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0008038","neuron recognition","1/10","26/9825",0.0261620271929186,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0010737","protein kinase A signaling","1/10","26/9825",0.0261620271929186,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900271","regulation of long-term synaptic potentiation","1/10","26/9825",0.0261620271929186,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032101","regulation of response to external stimulus","3/10","668/9825",0.0261817880445663,0.0820226337414321,"APP/LOC106898670/PLCG2",3,"Down-regulated"
"BP","GO:0002684","positive regulation of immune system process","3/10","669/9825",0.0262852577343698,0.0820226337414321,"APP/PLCG2/VTCN1",3,"Down-regulated"
"BP","GO:0032732","positive regulation of interleukin-1 production","1/10","27/9825",0.0271558408196231,0.0820226337414321,"LOC106898670",1,"Down-regulated"
"BP","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","1/10","27/9825",0.0271558408196231,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:2000401","regulation of lymphocyte migration","1/10","27/9825",0.0271558408196231,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0034765","regulation of monoatomic ion transmembrane transport","2/10","260/9825",0.0272872721807696,0.0820226337414321,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0010288","response to lead ion","1/10","28/9825",0.0281487415740426,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","1/10","28/9825",0.0281487415740426,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1904645","response to amyloid-beta","1/10","28/9825",0.0281487415740426,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress","1/10","28/9825",0.0281487415740426,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0043405","regulation of MAP kinase activity","2/10","267/9825",0.0286699144866483,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0050900","leukocyte migration","2/10","267/9825",0.0286699144866483,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","2/10","269/9825",0.0290702077606722,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0007618","mating","1/10","29/9825",0.0291407302016078,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0032633","interleukin-4 production","1/10","29/9825",0.0291407302016078,0.0820226337414321,"VTCN1",1,"Down-regulated"
"BP","GO:0061900","glial cell activation","1/10","29/9825",0.0291407302016078,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0150076","neuroinflammatory response","1/10","29/9825",0.0291407302016078,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1900181","negative regulation of protein localization to nucleus","1/10","29/9825",0.0291407302016078,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","1/10","29/9825",0.0291407302016078,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0032147","activation of protein kinase activity","2/10","272/9825",0.0296749909017811,0.0820226337414321,"APP/LOC106898670",2,"Down-regulated"
"BP","GO:0006812","monoatomic cation transport","3/10","704/9825",0.0300524309583858,0.0820226337414321,"ANO10/APP/PLCG2",3,"Down-regulated"
"BP","GO:0032743","positive regulation of interleukin-2 production","1/10","30/9825",0.0301318074472163,0.0820226337414321,"VTCN1",1,"Down-regulated"
"BP","GO:0033198","response to ATP","1/10","30/9825",0.0301318074472163,0.0820226337414321,"PLCG2",1,"Down-regulated"
"BP","GO:0045687","positive regulation of glial cell differentiation","1/10","30/9825",0.0301318074472163,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0050829","defense response to Gram-negative bacterium","1/10","30/9825",0.0301318074472163,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0072678","T cell migration","1/10","30/9825",0.0301318074472163,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0098815","modulation of excitatory postsynaptic potential","1/10","30/9825",0.0301318074472163,0.0820226337414321,"APP",1,"Down-regulated"
"BP","GO:0006650","glycerophospholipid metabolic process","2/10","277/9825",0.0306944696757749,0.0820705565820572,"APP/PLCG2",2,"Down-regulated"
"BP","GO:0010799","regulation of peptidyl-threonine phosphorylation","1/10","31/9825",0.0311219740552333,0.0820705565820572,"APP",1,"Down-regulated"
"BP","GO:0048246","macrophage chemotaxis","1/10","31/9825",0.0311219740552333,0.0820705565820572,"LOC106898670",1,"Down-regulated"
"BP","GO:0048247","lymphocyte chemotaxis","1/10","31/9825",0.0311219740552333,0.0820705565820572,"LOC106898670",1,"Down-regulated"
"BP","GO:0071677","positive regulation of mononuclear cell migration","1/10","31/9825",0.0311219740552333,0.0820705565820572,"APP",1,"Down-regulated"
"BP","GO:0090218","positive regulation of lipid kinase activity","1/10","31/9825",0.0311219740552333,0.0820705565820572,"APP",1,"Down-regulated"
"BP","GO:0031349","positive regulation of defense response","2/10","283/9825",0.0319366579181343,0.0837825604506277,"APP/PLCG2",2,"Down-regulated"
"BP","GO:1903532","positive regulation of secretion by cell","2/10","288/9825",0.0329873293744574,0.085641329864996,"LOC106898670/VTCN1",2,"Down-regulated"
"BP","GO:0045214","sarcomere organization","1/10","33/9825",0.0330995783332936,0.085641329864996,"LOC106900179",1,"Down-regulated"
