"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","FDR","geneID","Count","GeneList"
"BP","GO:0030036","actin cytoskeleton organization","2/5","483/10215",0.0202845141399157,0.058199292147732,"CDK10/NRAP",2,"Up-regulated"
"BP","GO:0016574","histone ubiquitination","1/5","42/10215",0.0203936044206192,0.058199292147732,"LOC106900582",1,"Up-regulated"
"BP","GO:0046148","pigment biosynthetic process","1/5","42/10215",0.0203936044206192,0.058199292147732,"LOC106888173",1,"Up-regulated"
"BP","GO:0001895","retina homeostasis","1/5","43/10215",0.0208750781233517,0.0582782501384188,"LOC106888173",1,"Up-regulated"
"BP","GO:1902017","regulation of cilium assembly","1/5","44/10215",0.02135636249313,0.0583533308882835,"CDK10",1,"Up-regulated"
"BP","GO:0033059","cellular pigmentation","1/5","47/10215",0.0227990801631334,0.0609975390329445,"LOC106888173",1,"Up-regulated"
"BP","GO:0042440","pigment metabolic process","1/5","52/10215",0.0251998281640874,0.0660446624278982,"LOC106888173",1,"Up-regulated"
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","1/5","54/10215",0.0261588051588768,0.0671868258817468,"CDK10",1,"Up-regulated"
"BP","GO:1903312","negative regulation of mRNA metabolic process","1/5","56/10215",0.0271170272765998,0.0672239362930283,"LOC106900582",1,"Up-regulated"
"BP","GO:0030029","actin filament-based process","2/5","564/10215",0.0272201840399639,0.0672239362930283,"CDK10/NRAP",2,"Up-regulated"
"BP","GO:0006513","protein monoubiquitination","1/5","59/10215",0.0285529460337151,0.0683889929049964,"LOC106900582",1,"Up-regulated"
"BP","GO:0051341","regulation of oxidoreductase activity","1/5","60/10215",0.0290312086636709,0.0683889929049964,"LOC106888173",1,"Up-regulated"
"BP","GO:0045682","regulation of epidermis development","1/5","61/10215",0.0295092829085435,0.0683889929049964,"LOC106888173",1,"Up-regulated"
"BP","GO:0001942","hair follicle development","1/5","63/10215",0.0304648664656616,0.0683889929049964,"LOC106888173",1,"Up-regulated"
"BP","GO:0042446","hormone biosynthetic process","1/5","63/10215",0.0304648664656616,0.0683889929049964,"HSD17B2",1,"Up-regulated"
"BP","GO:0022404","molting cycle process","1/5","65/10215",0.0314196971502053,0.0683889929049964,"LOC106888173",1,"Up-regulated"
"BP","GO:0022405","hair cycle process","1/5","65/10215",0.0314196971502053,0.0683889929049964,"LOC106888173",1,"Up-regulated"
"BP","GO:1901989","positive regulation of cell cycle phase transition","1/5","69/10215",0.0333271016812337,0.0711652272919363,"CDK10",1,"Up-regulated"
"BP","GO:0031124","mRNA 3'-end processing","1/5","70/10215",0.0338034829636698,0.0711652272919363,"LOC106900582",1,"Up-regulated"
"BP","GO:0042303","molting cycle","1/5","74/10215",0.0357071303589206,0.0726031893473052,"LOC106888173",1,"Up-regulated"
"BP","GO:0042633","hair cycle","1/5","74/10215",0.0357071303589206,0.0726031893473052,"LOC106888173",1,"Up-regulated"
"BP","GO:0098773","skin epidermis development","1/5","75/10215",0.0361825730517717,0.0726031893473052,"LOC106888173",1,"Up-regulated"
"BP","GO:0030216","keratinocyte differentiation","1/5","85/10215",0.0409266938084926,0.0796340772669233,"LOC106888173",1,"Up-regulated"
"BP","GO:1901800","positive regulation of proteasomal protein catabolic process","1/5","88/10215",0.0423462810741237,0.0799728528025247,"LOC106900582",1,"Up-regulated"
"BP","GO:1905269","positive regulation of chromatin organization","1/5","88/10215",0.0423462810741237,0.0799728528025247,"LOC106900582",1,"Up-regulated"
"BP","GO:0050684","regulation of mRNA processing","1/5","91/10215",0.0437641868625861,0.0811555901367796,"LOC106900582",1,"Up-regulated"
"BP","GO:0031398","positive regulation of protein ubiquitination","1/5","92/10215",0.0442364487220971,0.0811555901367796,"LOC106900582",1,"Up-regulated"
"BP","GO:0018107","peptidyl-threonine phosphorylation","1/5","94/10215",0.0451804126680839,0.0817199458192178,"CDK10",1,"Up-regulated"
"BP","GO:0031123","RNA 3'-end processing","1/5","97/10215",0.0465949599839345,0.0824213405891469,"LOC106900582",1,"Up-regulated"
"BP","GO:0034332","adherens junction organization","1/5","100/10215",0.0480078303025709,0.0824213405891469,"LOC106888173",1,"Up-regulated"
"BP","GO:0018210","peptidyl-threonine modification","1/5","101/10215",0.0484784146672261,0.0824213405891469,"CDK10",1,"Up-regulated"
"BP","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","1/5","101/10215",0.0484784146672261,0.0824213405891469,"LOC106900582",1,"Up-regulated"
"BP","GO:0032526","response to retinoic acid","1/5","103/10215",0.0494190251155417,0.0824213405891469,"HSD17B2",1,"Up-regulated"
"BP","GO:0043473","pigmentation","1/5","103/10215",0.0494190251155417,0.0824213405891469,"LOC106888173",1,"Up-regulated"
"BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/5","111/10215",0.0531740312560282,0.0875469880328669,"LOC106900582",1,"Up-regulated"
"BP","GO:0031056","regulation of histone modification","1/5","118/10215",0.0564499187376684,0.091764025129854,"LOC106900582",1,"Up-regulated"
"BP","GO:0001890","placenta development","1/5","124/10215",0.0592505997519973,0.0951128048650483,"HSD17B2",1,"Up-regulated"
"BP","GO:0045931","positive regulation of mitotic cell cycle","1/5","128/10215",0.0611140227947733,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/5","130/10215",0.0620446263450103,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:0006694","steroid biosynthetic process","1/5","137/10215",0.065295929416378,0.0952810438364355,"HSD17B2",1,"Up-regulated"
"BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","1/5","137/10215",0.065295929416378,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:0060491","regulation of cell projection assembly","1/5","139/10215",0.0662232151459026,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:0009913","epidermal cell differentiation","1/5","141/10215",0.0671497647883555,0.0952810438364355,"LOC106888173",1,"Up-regulated"
"BP","GO:0050679","positive regulation of epithelial cell proliferation","1/5","141/10215",0.0671497647883555,0.0952810438364355,"LOC106888173",1,"Up-regulated"
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","1/5","141/10215",0.0671497647883555,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:2001252","positive regulation of chromosome organization","1/5","141/10215",0.0671497647883555,0.0952810438364355,"LOC106900582",1,"Up-regulated"
"BP","GO:0071248","cellular response to metal ion","1/5","143/10215",0.0680755787820578,0.0952810438364355,"HSD17B2",1,"Up-regulated"
"BP","GO:1902275","regulation of chromatin organization","1/5","144/10215",0.068538210047555,0.0952810438364355,"LOC106900582",1,"Up-regulated"
"BP","GO:0061136","regulation of proteasomal protein catabolic process","1/5","145/10215",0.0690006575651564,0.0952810438364355,"LOC106900582",1,"Up-regulated"
"BP","GO:1902115","regulation of organelle assembly","1/5","145/10215",0.0690006575651564,0.0952810438364355,"CDK10",1,"Up-regulated"
"BP","GO:0001818","negative regulation of cytokine production","1/5","151/10215",0.0717714870296901,0.0970207359293317,"LOC106888173",1,"Up-regulated"
"BP","GO:0042445","hormone metabolic process","1/5","151/10215",0.0717714870296901,0.0970207359293317,"HSD17B2",1,"Up-regulated"
"MF","GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)] activity","1/4","11/8713",0.0050412366111432,0.0244974366141073,"HSD17B2",1,"Up-regulated"
"MF","GO:0017166","vinculin binding","1/4","11/8713",0.0050412366111432,0.0244974366141073,"NRAP",1,"Up-regulated"
"MF","GO:0051371","muscle alpha-actinin binding","1/4","14/8713",0.006412805087188,0.0244974366141073,"NRAP",1,"Up-regulated"
"MF","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","1/4","15/8713",0.00686967930027571,0.0244974366141073,"HSD17B2",1,"Up-regulated"
"MF","GO:0017075","syntaxin-1 binding","1/4","16/8713",0.0073263959343064,0.0244974366141073,"LOC106900582",1,"Up-regulated"
"MF","GO:0016229","steroid dehydrogenase activity","1/4","20/8713",0.00915168740454608,0.0244974366141073,"HSD17B2",1,"Up-regulated"
"MF","GO:0004693","cyclin-dependent protein serine/threonine kinase activity","1/4","26/8713",0.0118849033966708,0.0244974366141073,"CDK10",1,"Up-regulated"
"MF","GO:0097472","cyclin-dependent protein kinase activity","1/4","26/8713",0.0118849033966708,0.0244974366141073,"CDK10",1,"Up-regulated"
"MF","GO:0051393","alpha-actinin binding","1/4","29/8713",0.0132493889649075,0.0244974366141073,"NRAP",1,"Up-regulated"
"MF","GO:0031624","ubiquitin conjugating enzyme binding","1/4","31/8713",0.0141582605895335,0.0244974366141073,"LOC106900582",1,"Up-regulated"
"MF","GO:0042805","actinin binding","1/4","36/8713",0.0164276927882837,0.0244974366141073,"NRAP",1,"Up-regulated"
"MF","GO:0044390","ubiquitin-like protein conjugating enzyme binding","1/4","36/8713",0.0164276927882837,0.0244974366141073,"LOC106900582",1,"Up-regulated"
"MF","GO:0003730","mRNA 3'-UTR binding","1/4","49/8713",0.0223098799629262,0.0307099562242709,"LOC106900582",1,"Up-regulated"
"MF","GO:0019905","syntaxin binding","1/4","70/8713",0.0317560922468511,0.0405555154559229,"LOC106900582",1,"Up-regulated"
"MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","1/4","75/8713",0.0339950644262883,0.0405555154559229,"HSD17B2",1,"Up-regulated"
"MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","1/4","86/8713",0.0389071332807169,0.0435145569586966,"HSD17B2",1,"Up-regulated"
"MF","GO:0000149","SNARE binding","1/4","107/8713",0.0482326739348338,0.0507712357208776,"LOC106900582",1,"Up-regulated"
"MF","GO:0003729","mRNA binding","1/4","158/8713",0.0705978463727294,0.0701849934699649,"LOC106900582",1,"Up-regulated"
"MF","GO:0003779","actin binding","1/4","233/8713",0.102768869816225,0.0967906253116802,"NRAP",1,"Up-regulated"
"MF","GO:0031625","ubiquitin protein ligase binding","1/4","249/8713",0.109522476189607,0.0978309998302114,"LOC106900582",1,"Up-regulated"
"MF","GO:0044389","ubiquitin-like protein ligase binding","1/4","262/8713",0.114981648043267,0.0978309998302114,"LOC106900582",1,"Up-regulated"
"MF","GO:0004842","ubiquitin-protein transferase activity","1/4","277/8713",0.121249458858888,0.0978309998302114,"LOC106900582",1,"Up-regulated"
"MF","GO:0019787","ubiquitin-like protein transferase activity","1/4","293/8713",0.127898366244875,0.0978309998302114,"LOC106900582",1,"Up-regulated"
"MF","GO:0016755","aminoacyltransferase activity","1/4","301/8713",0.131208635066401,0.0978309998302114,"LOC106900582",1,"Up-regulated"
"MF","GO:0004674","protein serine/threonine kinase activity","1/4","316/8713",0.137389979300351,0.0983423009728828,"CDK10",1,"Up-regulated"
"MF","GO:0035254","glutamate receptor binding","2/10","52/8713",0.00152474956303198,0.0674099806814139,"HOMER3/LOC106900021",2,"Down-regulated"
