"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","FDR","geneID","Count","GeneList"
"MF","GO:0030331","nuclear estrogen receptor binding","1/7","44/9081",0.0334388079216524,0.0422728007846203,"LOC106900021",1,"Down-regulated"
"MF","GO:0050840","extracellular matrix binding","1/7","47/9081",0.0356833923606235,0.0422728007846203,"LGALS1",1,"Down-regulated"
"MF","GO:0005179","hormone activity","1/7","49/9081",0.037177298581902,0.0422728007846203,"STC1",1,"Down-regulated"
"MF","GO:0017022","myosin binding","1/7","52/9081",0.0394144383030501,0.0422728007846203,"LOC106900021",1,"Down-regulated"
"MF","GO:0035254","glutamate receptor binding","1/7","53/9081",0.0401591607453893,0.0422728007846203,"LOC106900021",1,"Down-regulated"
"MF","GO:0008083","growth factor activity","1/7","65/9081",0.0490573029110575,0.0487704180987121,"CSPG5",1,"Down-regulated"
"MF","GO:0140677","molecular function activator activity","2/7","543/9081",0.0613335308959601,0.0563696922233093,"CSPG5/STC1",2,"Down-regulated"
"MF","GO:0030246","carbohydrate binding","1/7","84/9081",0.0630014207201692,0.0563696922233093,"LGALS1",1,"Down-regulated"
"MF","GO:0003735","structural constituent of ribosome","1/7","103/9081",0.0767699108640852,0.0654179691573659,"RPS12",1,"Down-regulated"
"MF","GO:0016922","nuclear receptor binding","1/7","129/9081",0.0953297567378555,0.0774663785711651,"LOC106900021",1,"Down-regulated"
"MF","GO:0016758","hexosyltransferase activity","1/7","135/9081",0.0995670806929387,0.0774663785711651,"LOC106897801",1,"Down-regulated"
"MF","GO:0051427","hormone receptor binding","1/7","160/9081",0.117040010097434,0.0872666741954552,"LOC106900021",1,"Down-regulated"
"MF","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","1/7","177/9081",0.128754886233773,0.092161392251543,"LOC106900021",1,"Down-regulated"
"MF","GO:0016757","glycosyltransferase activity","1/7","193/9081",0.139658696951278,0.0961213703713248,"LOC106897801",1,"Down-regulated"
"MF","GO:0140297","DNA-binding transcription factor binding","1/7","204/9081",0.147087030521702,0.0974845816323171,"LOC106900021",1,"Down-regulated"
