"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"LOC106888185",109,54,163,0.668711656441718,1.97532607372301e-05,4.71529449856461e-05
"LOC106888384",47,39,86,0.546511627906977,0.45054757600159,0.5650935699003
"MC1R",5,8,13,0.384615384615385,0.5810546875,0.704886014344262
"MLYCD",763,813,1576,0.484137055837563,0.217081341799911,0.303094703645159
"MPHOSPH6",1386,1290,2676,0.517937219730942,0.0662701752940535,0.104340275994893
"MTHFSD",13,16,29,0.448275862068966,0.711071103811264,0.783638378742207
"MVD",29,540,569,0.0509666080843585,4.73549942075475e-123,1.16808985711951e-121
"NIP7",2088,1776,3864,0.540372670807453,5.56508430383562e-07,1.47077228029941e-06
"PIEZO1",27,24,51,0.529411764705882,0.779767930553075,0.824326098013251
"PKD1L2",7,14,21,0.333333333333333,0.189247131347656,0.274593876857384
"PLCG2",238,109,347,0.685878962536023,3.60933233472143e-12,1.33545296384693e-11
"PPP1R3E",2,4,6,0.333333333333333,0.6875,0.770833333333333
"RPL13",2342,2004,4346,0.538886332259549,3.14739016839712e-07,8.95795663313026e-07
"SDR42E1",238,155,393,0.60559796437659,3.31446537882325e-05,7.66470118852876e-05
"SLC22A31",303,268,571,0.530647985989492,0.154716354987325,0.228980205381241
"SLC7A5",1,496,497,0.00201207243460765,2.4341732944365e-147,1.80128823788301e-145
"SNTB2",42,53,95,0.442105263157895,0.304885190702276,0.410209165672154
"SPATA2L",3200,2113,5313,0.602296254470168,1.52214351138535e-50,1.8773103307086e-49
"SPG7",3713,3947,7660,0.484725848563969,0.00775898578426337,0.0143541237008872
"SPIRE2",2700,2236,4936,0.547001620745543,4.25665501155903e-11,1.49996414693033e-10
"TANGO6",967,983,1950,0.495897435897436,0.734104862027708,0.78730086652247
"TCF25",381,644,1025,0.371707317073171,1.89628094416477e-16,9.35498599121289e-16
"TERF2",1283,893,2176,0.589613970588235,6.20498947182728e-17,3.27978014939442e-16
"TLDC1",27,30,57,0.473684210526316,0.791366427779182,0.824804445854358
"TMED6",2,2,4,0.5,1,1
"TUBB3",0,1,1,0,1,1
"USP10",42,112,154,0.272727272727273,1.53614892352866e-08,4.73645918088004e-08
"UTP4",617,546,1163,0.530524505588994,0.0400637205140528,0.065882562623109
"VPS4A",5352,5133,10485,0.510443490701001,0.0332506874889525,0.057222113353081
"VPS9D1",1208,614,1822,0.663007683863886,1.18594123477429e-44,1.25370930533282e-43
"WFDC1",2,0,2,1,0.5,0.616666666666667
"ZC3H18",30,35,65,0.461538461538462,0.620144765081306,0.728424009778042
"ZCCHC14",0,113,113,0,1.92592994438725e-34,1.5835423987184e-33
"ZNF276",543,586,1129,0.480956598759965,0.21128870759193,0.300680083880824
