"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"SPATA2L",2479,1752,4231,0.585913495627511,4.62830598809326e-29,4.28118303898627e-28
"SPG7",2574,2963,5537,0.46487267473361,1.82492837545675e-07,5.40178799135197e-07
"SPIRE2",2130,1771,3901,0.54601384260446,9.70729761129126e-09,3.26518192379797e-08
"TANGO6",666,680,1346,0.49479940564636,0.723098094467974,0.81074634834288
"TCF25",285,556,841,0.338882282996433,5.86000922528371e-21,3.94218802428177e-20
"TERF2",954,651,1605,0.594392523364486,4.01943066866771e-14,1.65243260823006e-13
"TLDC1",28,34,62,0.451612903225806,0.525773360175652,0.607925447703097
"TMED6",2,3,5,0.4,1,1
"TUBB3",0,2,2,0,0.5,0.587301587301587
"USP10",29,62,91,0.318681318681319,0.000705341452292746,0.0015828281916195
"UTP4",420,402,822,0.510948905109489,0.553245396980424,0.629848605793098
"VPS4A",4309,3917,8226,0.523826890347678,1.61921999249975e-05,4.27936712303506e-05
"VPS9D1",1128,470,1598,0.705882352941177,1.79342745468503e-62,3.31784079116731e-61
"WFDC1",1,1,2,0.5,1,1
"ZC3H18",20,22,42,0.476190476190476,0.877614328752315,0.955050887171637
"ZCCHC14",0,65,65,0,5.42101086242753e-20,2.86539145585455e-19
"ZNF276",475,418,893,0.531914893617021,0.0608741814252572,0.0958444558610432
